id,descripcion,laboratorio,condicion_venta,precio_unitario,year_compra,year_caducidad,porcentaje_efectividad,Ventas_Totales_Year
1991,GLÓBULOS COMPLEJOS 108,KNOP LABORATORIOS S.A.,Indirecta,18000,2022,2023,85,370000
2009,GLÓBULOS COMPLEJOS 135,KNOP LABORATORIOS S.A.,Indirecta,18000,2022,2024,80,337000
2080,Gastricumeel Comprimidos Sublinguales,Productos Farmacéuticos Heel Chile Ltda.,Directa,18000,2022,2024,83,341000
2148,GOTAS PECTORALES SOLUCIÓN ORAL,LAURA XIMENA POLANCO GONZÁLEZ,Indirecta,18000,2022,2023,83,472000
2171,CITROMEL SOLUCIÓN ORAL 1.5 mL/5 mL,LABORATORIO ESPECIALIDADES FARMACÉUTICAS KNOP LTDA.,Directa,18000,2022,2024,94,381000
2184,TÉ KNOP N°2,FITOLAB KNOP LTDA.,Indirecta,18000,2019,2024,98,434000
2196,TÉ KNOP N°18,FITOLAB KNOP LTDA.,Indirecta,18000,2019,2024,80,330000
2214,"PATA DE VACA EXTRACTO FLUIDO, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Directa,18000,2022,2025,86,536000
2242,"EXTRACTOS SECOS DE VALERIANA, PASSIFLORA, TILO Y MELISA CÁPSULAS BLANDAS",CHEMOPHARMA  S.A.,Directa,18000,2022,2025,82,417000
2243,EXTRACTO SECO DE VALERIANA CÁPSULAS BLANDAS 200 mg,INSTITUTO SANITAS S.A.,Indirecta,18000,2022,2025,84,496000
2245,CAT'S CLAW CÁPSULAS 300 mg,LABORATORIOS FASA S.A.,Indirecta,18000,2021,2024,86,521000
2290,VENOSERIN  CÁPSULAS 100 mg,ITF - LABOMED FARMACÉUTICA LTDA.,Indirecta,18000,2020,2024,90,328000
2304,ARTHOTABS COMPRIMIDOS RECUBIERTOS 410 mg,SALUS FLORADIX CHILE,Indirecta,18000,2021,2024,99,339000
2311,GINSENG ROJO COREANO CÁPSULAS BLANDAS 250 mg,LABORATORIOS FASA S.A.,Directa,18000,2021,2025,96,341000
2337,CALÉNDULA-MATICO EXTRACTO FLUIDO,KNOP LABORATORIOS S.A.,Indirecta,18000,2019,2025,89,469000
2369,VENALEX CÁPSULAS 180 mg,BOEHRINGER INGELHEIM LTDA.,Directa,18000,2021,2023,88,328000
2381,BRONTEC JARABE 35 mg / 5 mL,Medical International Laboratories Corporation S.A. (MINTLAB  Co. S.A.),Indirecta,18000,2020,2023,98,500000
2396,TOCEX JARABE 35 mg/ 5 mL,LABORATORIO BAGÓ DE CHILE S.A.,Indirecta,18000,2021,2025,93,407000
2397,ARMONYL COMPRIMIDOS RECUBIERTOS,LABORATORIO MAVER S.A.,Directa,18000,2021,2023,89,405000
2401,ESAMITON JARABE 35 mg/ 5 mL,FARMACÉUTICA ESAN LTDA,Directa,18000,2020,2023,97,364000
2402,MUXELIX JARABE 35 mg/5 mL,EUROLAB LTDA.,Indirecta,18000,2022,2024,95,456000
2423,UVANOX COMPRIMIDOS 50 mg,LABORATORIO ESPECIALIDADES FARMACÉUTICAS KNOP LTDA.,Indirecta,18000,2022,2025,80,452000
2429,SPERTI PREPARATION H UNGÜENTO TÓPICO,LABORATORIOS WYETH LLC.,Indirecta,18000,2021,2025,95,331000
2464,LYCOPROST CÁPSULAS 300 mg,LABORATORIO ESPECIALIDADES FARMACÉUTICAS KNOP LTDA.,Directa,18000,2021,2025,83,424000
2473,ACEITE DE RICINO PURO,LABORATORIO VALMA LTDA.,Directa,18000,2020,2023,84,383000
30,AYR CON UREA EMULSIÓN TÓPICA 10%,LABORATORIOS SMB FARMA S.A.,Directa,17000,2019,2023,98,520000
82,TOCALM PEDIÁTRICO JARABE 15 mg/5 mL,LABORATORIOS PRATER S.A.,Directa,17000,2022,2025,81,513000
134,POLIVITAMÍNICO JARABE,LABORATORIOS ANDRÓMACO S.A.,Directa,17000,2021,2025,90,490000
173,"VITAMINAS A D3, ALANTOÍNA Y CLORURO DE BENZETONIO EMULSIÓN DÉRMICA",LABORATORIOS SILESIA S.A.,Indirecta,17000,2019,2025,84,450000
175,VITAMINA C 1000 mg COMPRIMIDOS RECUBIERTOS,LABORATORIO EMPROQUIM LTDA.,Directa,17000,2021,2023,93,367000
220,PECTORAL PASTEUR JARABE 20 mg/mL,LABORATORIO PASTEUR S.A.,Indirecta,17000,2020,2024,83,345000
251,AMBROXOL CLORHIDRATO JARABE 15 mg/5 mL,EXPORTADORA Y COMERCIALIZADORA DE PRODUCTOS FARMACÉUTICOS  LTDA.,Directa,17000,2020,2024,95,414000
262,AGUA OXIGENADA 10 VOLÚMENES SOLUCIÓN TÓPICA,LABORATORIO Y DROGUERIA NACIONAL LTDA.,Indirecta,17000,2021,2023,98,548000
264,TRIOX N.F. INFANTIL COMPRIMIDOS RECUBIERTOS 100 mg,LABORATORIOS ANDRÓMACO S.A.,Directa,17000,2019,2025,84,390000
282,DERMALIV CREMA TÓPICA,MEDIPHARM LTDA.,Indirecta,17000,2021,2025,83,474000
319,ALUMINIO HIDRÓXIDO GEL COMPRIMIDOS MASTICABLES 500 mg,LABORATORIO CHILE S.A.,Indirecta,17000,2022,2024,86,454000
329,ÁCIDO ACETILSALICÍLICO COMPRIMIDOS MASTICABLES 100 mg,LABORATORIOS FASA S.A.,Directa,17000,2022,2023,100,354000
369,PANCRIT SABOR NARANJA COMPRIMIDOS DE DISOLUCIÓN BUCAL,LABORATORIOS ANDRÓMACO S.A.,Directa,17000,2020,2024,91,345000
406,PERMETRINA SHAMPOO 1%,BESTPHARMA S.A.,Directa,17000,2021,2023,98,431000
414,COTIBIN FLU DÍA Y NOCHE POLVO PARA SOLUCIÓN ORAL EN SOBRES,LABORATORIOS ANDRÓMACO S.A.,Directa,17000,2021,2023,91,478000
500,LOMPRAX COMPRIMIDOS MASTICABLES 40 mg,Medical International Laboratories Corporation S.A. (MINTLAB  Co. S.A.),Indirecta,17000,2019,2024,83,412000
518,PETROCEL SHAMPOO,LABORATORIOS FASA S.A.,Indirecta,17000,2022,2023,93,487000
585,AGUA PARA INYECTABLES,LABORATORIO BIOSANO S.A.,Indirecta,17000,2019,2024,90,334000
595,HIPERFLEX K COMPRIMIDOS,LABORATORIOS LAFI LTDA.,Directa,17000,2019,2025,81,354000
607,AMBROXOL CLORHIDRATO JARABE 15 mg/5 mL,OPKO CHILE S.A.,Directa,17000,2019,2024,96,532000
637,GAVISCON ADVANCE SUSPENSIÓN ORAL,RECKITT BENCKISER CHILE S.A.,Indirecta,17000,2020,2023,80,438000
643,IBUPIRAC COMPRIMIDOS RECUBIERTOS 200 mg,CHEMOPHARMA  S.A.,Directa,17000,2022,2025,88,526000
681,PARACETAMOL COMPRIMIDOS 500 mg,INTERPHARMA S.A.,Directa,17000,2022,2025,89,372000
699,PARACETAMOL JARABE 160 mg/5 mL,LABORATORIO CHILE S.A.,Directa,17000,2019,2023,85,519000
700,KITADOL INFANTIL JARABE 160 mg/5 mL,LABORATORIO CHILE S.A.,Indirecta,17000,2019,2025,97,445000
708,AGUA PARA INYECTABLES,GASTON ANTONIO DEL VILLAR GAJARDO,Directa,17000,2022,2023,89,473000
756,PAINPAC CÁPSULAS BLANDAS 200 mg,LABORATORIOS PRATER S.A.,Directa,17000,2019,2024,92,501000
772,"ENTEROLYTE  75  SABOR  CEREZA, SOLUCIÓN ORAL",SANOFI-AVENTIS DE CHILE S.A.,Indirecta,17000,2021,2024,91,381000
820,"FASALCOL SOLUCIÓN TÓPICA 0,1%",LABORATORIOS FASA S.A.,Indirecta,17000,2019,2025,93,453000
866,PARACETAMOL SOLUCIÓN ORAL PARA GOTAS 100 mg/mL,RECBEN XENERICS FARMACÉUTICA LTDA.,Directa,17000,2019,2024,98,442000
888,VIOLETA DE GENCIANA SOLUCIÓN TÓPICA 2%,LABORATORIO VALMA LTDA.,Indirecta,17000,2022,2023,98,404000
893,BRONKOKITOL ADULTOS JARABE 30 mg/5 mL,LABORATORIOS ANDRÓMACO S.A.,Indirecta,17000,2019,2024,92,387000
908,POMADA SALICILATO DE METILO AL 5%,LABORATORIOS  EUROMED CHILE S.A.,Indirecta,17000,2020,2025,81,331000
917,MENTALOL UNGÜENTO,DROGUERÍA FARMOQUÍMICA DEL PACÍFICO S.A.,Indirecta,17000,2021,2024,89,373000
988,THROMBO A.S. COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO 100 mg,MERCK S.A.,Directa,17000,2020,2023,85,450000
991,"CARISTOP SOLUCIÓN PARA ENJUAGATORIO BUCAL 0,05%",LABORATORIO MAVER S.A.,Indirecta,17000,2020,2024,92,382000
1040,SAL DE FRUTA ENO LIMÓN,GLAXOSMITHKLINE CHILE FARMACÉUTICA LTDA.,Indirecta,17000,2021,2025,90,530000
1053,MEDINAL LOCIÓN 10%,SCHERING-PLOUGH CIA. LTDA.,Indirecta,17000,2019,2024,93,330000
1065,GRIPASAN NUEVA FÓRMULA COMPRIMIDOS RECUBIERTOS,LABORATORIO CHILE S.A.,Directa,17000,2019,2023,82,404000
1078,ZOLBEN SUPOSITORIOS 500 mg,NOVARTIS CHILE S.A.,Directa,17000,2020,2024,83,357000
1128,PARACETAMOL SOLUCIÓN PARA GOTAS ORALES 100 mg/mL,ITF - LABOMED FARMACÉUTICA LTDA.,Directa,17000,2021,2024,86,438000
1135,FLECTOR PARCHE DÉRMICO 180 mg,ITF - LABOMED FARMACÉUTICA LTDA.,Directa,17000,2019,2023,94,419000
1162,ATAC SUPOSITORIOS 50 mg,RECBEN XENERICS FARMACÉUTICA LTDA.,Directa,17000,2022,2024,98,512000
1181,"REFRESH TEARS SOLUCIÓN OFTÁLMICA 0,5%",ALLERGAN LABORATORIOS LTDA.,Indirecta,17000,2022,2025,80,338000
1211,T.R.O. SALES PARA REHIDRATACIÓN ORAL 90 mEq/L SODIO,LABORATORIO VALMA LTDA.,Indirecta,17000,2019,2023,83,454000
1215,GLICERINA SUPOSITORIOS 3 g,LABORATORIO VALMA LTDA.,Indirecta,17000,2019,2025,85,435000
1256,NOSCAPINA COMPRIMIDOS 20 mg,LABORATORIOS ANDRÓMACO S.A.,Directa,17000,2020,2024,98,507000
1267,FIBERSOFT JABÓN DE AVENA CON VITAMINA E,MASTER CARE S.A.,Indirecta,17000,2019,2025,82,506000
1274,HASSAPIRIN COMPRIMIDOS 500 mg.,Medical International Laboratories Corporation S.A. (MINTLAB  Co. S.A.),Indirecta,17000,2020,2023,94,342000
1297,AGUA OXIGENADA 10 VOLÚMENES SOLUCIÓN TÓPICA,LABORATORIOS FASA S.A.,Directa,17000,2021,2024,85,406000
1298,COLPURIL PLUS LAVABLE LOCIÓN CAPILAR,LABORATORIOS FASA S.A.,Directa,17000,2020,2025,92,431000
1314,"BILACTON FORTE SABOR MENTA, COMPRIMIDOS MASTICABLES",LABORATORIOS FASA S.A.,Directa,17000,2022,2023,81,367000
1317,"BILACTON SABOR LIMÓN - NARANJA, SUSPENSIÓN ORAL",LABORATORIOS FASA S.A.,Indirecta,17000,2020,2023,85,418000
1319,HEADOL FLU NOCHE  POLVO PARA SOLUCIÓN ORAL EN SOBRES,LABORATORIOS FASA S.A.,Directa,17000,2022,2023,89,400000
1375,OSTRAM D3 POLVO PARA SUSPENSIÓN ORAL,MERCK S.A.,Directa,17000,2020,2025,84,429000
1411,PEPTINAL FORTE COMPRIMIDOS MASTICABLES,LABORATORIO CHILE S.A.,Indirecta,17000,2019,2023,84,350000
1438,PARACETAMOL SOLUCIÓN ORAL PARA GOTAS 100 mg/mL,BESTPHARMA S.A.,Indirecta,17000,2020,2025,95,463000
1517,EUROGESIC GEL TÓPICO 10%,EUROLAB LTDA.,Directa,17000,2019,2025,94,521000
1527,METAMIZOL SÓDICO SUPOSITORIOS 250 mg,MINTLAB CO. S.A.,Directa,17000,2019,2024,86,403000
1539,CANTHARIS COMPUESTO SOLUCIÓN ORAL PARA GOTAS,KNOP LABORATORIOS S.A.,Indirecta,17000,2020,2023,91,408000
1599,OSCILLOCOCCINUM GLÓBULOS HOMEOPÁTICOS,LABORATORIOS RECALCINE S.A.,Directa,17000,2022,2025,95,382000
1602,CHELIDONIUM COMPUESTO N SOLUCIÓN ORAL PARA GOTAS,Productos Farmacéuticos Heel Chile Ltda.,Directa,17000,2020,2025,91,457000
1618,"COMPLEJO ARMÓNICO N° 5, PRUNUS COMPUESTO SOLUCIÓN ORAL PARA GOTAS",LABORATORIO SEREY S.A.,Directa,17000,2020,2025,87,453000
1632,ÁRNICA D6 GLÓBULOS,LABORATORIO SEREY S.A.,Directa,17000,2021,2025,89,506000
1652,PODOPHYLLUM D6 GLÓBULOS,LABORATORIO SEREY S.A.,Indirecta,17000,2019,2025,84,469000
1708,HOMOIO Nº 38,LABORATORIO HOCHSTETTER S.A.,Indirecta,17000,2022,2024,92,392000
1736,SIMILIA Nº 107,LABORATORIO HOCHSTETTER S.A.,Indirecta,17000,2019,2023,86,495000
1751,SIMILIA Nº 122,LABORATORIO HOCHSTETTER S.A.,Directa,17000,2019,2024,82,535000
1830,IKOPLEX Nº 12 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa,17000,2019,2025,96,451000
1861,BERBERIS COMPUESTA SOLUCIÓN ORAL PARA GOTAS,KNOP LABORATORIOS S.A.,Directa,17000,2022,2025,83,434000
1874,BELLADONA COMPUESTA SOLUCIÓN ORAL PARA GOTAS,KNOP LABORATORIOS S.A.,Indirecta,17000,2020,2023,99,360000
1900,CINERARIA D6 SOLUCIÓN PARA GOTAS ORALES,KNOP LABORATORIOS S.A.,Indirecta,17000,2021,2024,90,344000
1907,PLANTAGO TM SOLUCIÓN PARA GOTAS ORALES,KNOP LABORATORIOS S.A.,Directa,17000,2019,2025,84,437000
1919,HAMAMELIS UNGÜENTO TÓPICO,KNOP LABORATORIOS S.A.,Indirecta,17000,2021,2025,80,419000
1927,CAUSTICUM D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa,17000,2022,2025,81,497000
1928,KALIUM JODATUM D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Indirecta,17000,2022,2023,83,491000
1933,COLOCYNTHIS D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa,17000,2021,2024,91,493000
1952,BELLADONA D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Indirecta,17000,2020,2024,90,484000
1988,NATRIUM PHOSPHOSICUM D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Indirecta,17000,2021,2025,97,530000
2003,GLÓBULOS COMPLEJOS 118,KNOP LABORATORIOS S.A.,Indirecta,17000,2022,2025,95,417000
2040,LOBELIA COMPUESTA II SOLUCIÓN ORAL PARA GOTAS,KNOP LABORATORIOS S.A.,Indirecta,17000,2022,2023,84,379000
2048,GLÓBULOS COMPLEJOS 109,KNOP LABORATORIOS S.A.,Directa,17000,2020,2025,99,505000
2052,GLÓBULOS COMPLEJOS 141,KNOP LABORATORIOS S.A.,Directa,17000,2019,2023,98,373000
2066,KLIMAKT - HEEL COMPRIMIDOS SUBLINGUALES,Productos Farmacéuticos Heel Chile Ltda.,Directa,17000,2020,2023,91,492000
2101,GLÓBULOS HOMEOPÁTICOS SIMPLES D30,KNOP LABORATORIOS S.A.,Directa,17000,2021,2024,87,524000
2180,DONG QUAI RAIZ EN POLVO CÁPSULAS 500 mg.,COMPAÑIA DE NUTRICION GENERAL S.A.,Indirecta,17000,2019,2024,81,459000
2193,TÉ KNOP N°14,FITOLAB KNOP LTDA.,Directa,17000,2021,2024,86,471000
2207,TÉ ADELGAZANTE SUPERIOR,CAMBIASO HERMANOS S.A.C.,Indirecta,17000,2022,2025,92,405000
2218,TÉ GÁSTRICO SUPERIOR,CAMBIASO HERMANOS S.A.C.,Indirecta,17000,2021,2024,91,346000
2286,UÑA DE GATO T.M. SOLUCIÓN ORAL PARA GOTAS,LABORATORIO HOCHSTETTER S.A.,Indirecta,17000,2021,2023,93,449000
2296,VITIS VINIFERA CÁPSULAS 50 mg,LABORATORIOS FASA S.A.,Indirecta,17000,2020,2025,99,366000
2305,"BEKUNIS TE LAXANTE BOLSITA FILTRO PARA INFUSIÓN ORAL 1,5 g",PHARMASAN S.A.,Directa,17000,2022,2023,93,481000
2328,INSTALAX JALEA LAXANTE ORAL,LABORATORIO ESPECIALIDADES FARMACÉUTICAS KNOP LTDA.,Directa,17000,2021,2025,99,360000
2340,BOLDO EXTRACTO FLUIDO SOLUCIÓN PARA GOTAS ORALES,KNOP LABORATORIOS S.A.,Indirecta,17000,2019,2025,80,377000
2348,SEDANTE NATURAL CÁPSULAS BLANDAS,LABORATORIOS FASA S.A.,Directa,17000,2019,2024,97,419000
2353,PSYLLIUM POLVO PARA SUSPENSIÓN ORAL,LABORATORIOS RECALCINE S.A.,Directa,17000,2019,2023,84,398000
2359,METAMUCIL POLVO SABOR LIMÓN,PROCTER & GAMBLE CHILE LTDA.,Indirecta,17000,2022,2025,98,459000
2382,"CIRUELAX JARABE 0,25% P/V",LABORATORIOS GARDEN HOUSE FARMACÉUTICA S.A.,Directa,17000,2019,2023,80,370000
2391,CIRUELAX ZERO JALEA LAXANTE 1% p/p,LABORATORIOS GARDEN HOUSE FARMACÉUTICA S.A.,Directa,17000,2022,2023,89,380000
2410,TRAUMAPLANT CREMA 10% P/P,LABORATORIOS PRATER S.A.,Directa,17000,2021,2024,100,414000
2427,FIBRASOL SABOR A NARANJA POLVO 68%,LABORATORIO MAVER S.A.,Indirecta,17000,2020,2024,87,357000
2439,FLUAZUR PEDIÁTRICO VACUNA ANTIINFLUENZA INACTIVADA SUSPENSIÓN INYECTABLE,NOVARTIS CHILE S.A.,Directa,17000,2022,2023,97,531000
10,VAXIGRIP PEDIÁTRICO VACUNA ANTIINFLUENZA INACTIVADA SUSPENSIÓN INYECTABLE,SANOFI PASTEUR S.A.,Directa,16000,2022,2024,95,356000
12,PERENTERYL PEDIÁTRICO POLVO LIOFILIZADO PARA USO ORAL 250 mg,MERCK S.A.,Directa,16000,2021,2025,100,544000
19,AGUA PARA INYECTABLES,BESTPHARMA S.A.,Indirecta,16000,2019,2025,98,493000
38,"BBDENT GEL TÓPICO 7,5%",LABORATORIO MAVER S.A.,Directa,16000,2021,2024,86,446000
74,"ALCOLEX SOLUCIÓN TÓPICA 0,1%",ITF - LABOMED FARMACÉUTICA LTDA.,Indirecta,16000,2021,2023,96,403000
94,PARACETAMOL SOLUCIÓN GOTAS ORALES 100 mg/mL,LABORATORIOS LAFI LTDA.,Directa,16000,2021,2025,87,401000
105,ÁCIDO ACETILSALICÍLICO COMPRIMIDOS RECUBIERTOS 324 mg,LABORATORIOS ANDRÓMACO S.A.,Directa,16000,2019,2023,92,519000
111,CLARIMIR PLUS SOLUCIÓN OFTÁLMICA,LABORATORIOS ANDRÓMACO S.A.,Indirecta,16000,2021,2023,86,358000
161,CARDIASA COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO 75 mg,LABORATORIOS SILESIA S.A.,Indirecta,16000,2019,2023,80,365000
205,CLORHEXIDINA CLORHIDRATO COMPRIMIDOS MASTICABLES 5 mg,LABORATORIOS SAVAL S.A.,Indirecta,16000,2022,2024,86,413000
210,DOMPERIDONA COMPRIMIDOS 10 mg,BESTPHARMA S.A.,Indirecta,16000,2019,2024,97,436000
241,SENTUAL PERIODO COMPRIMIDOS,MEDIPHARM LTDA.,Directa,16000,2020,2025,88,359000
291,TEARS LÁGRIMAS NATURALES SOLUCIÓN OFTÁLMICA.,JOHNSON & JOHNSON PERSONAL CARE CHILE S.A.,Indirecta,16000,2020,2023,91,410000
307,HIPERFLEX FORTE COMPRIMIDOS,LABORATORIOS LAFI LTDA.,Indirecta,16000,2019,2023,89,403000
332,BARALGINA M SOLUCIÓN PARA GOTAS ORALES 500 mg/mL,SANOFI-AVENTIS DE CHILE S.A.,Directa,16000,2020,2025,94,543000
356,"XUMADOL GRANULADO EFERVESCENTE 1 g, EN SOBRES",ITF - LABOMED FARMACÉUTICA LTDA.,Directa,16000,2019,2025,89,432000
437,CAPRIMIDA - D CÁPSULAS,LABORATORIOS RECALCINE S.A.,Directa,16000,2020,2025,85,351000
448,DOMPERIDONA SUSPENSIÓN ORAL PARA GOTAS 10 mg/mL,LABORATORIO CHILE S.A.,Indirecta,16000,2020,2025,94,330000
477,METAMIZOL SÓDICO MONOHIDRATO COMPRIMIDOS 300 mg,LABORATORIO MAVER S.A.,Indirecta,16000,2019,2025,95,360000
490,TRIVITANA D.M. PERLAS CÁPSULAS BLANDAS,MERCK S.A.,Indirecta,16000,2021,2025,81,337000
494,PANCRIT COMPRIMIDOS DE DISOLUCIÓN BUCAL,LABORATORIOS ANDRÓMACO S.A.,Indirecta,16000,2022,2023,100,433000
496,MINTA-C COMPRIMIDOS MASTICABLES 500 mg,Medical International Laboratories Corporation S.A. (MINTLAB  Co. S.A.),Directa,16000,2021,2023,93,379000
498,AMBROXOL CLORHIDRATO JARABE 15 mg/5 mL,MINTLAB  CO. S.A.,Directa,16000,2021,2024,92,481000
537,COTIBIN PLUS COMPRIMIDOS,LABORATORIOS ANDRÓMACO S.A.,Directa,16000,2022,2024,88,368000
610,PANTOTOS JARABE 30 mg/5 mL,LABORATORIOS  EUROMED CHILE S.A.,Directa,16000,2021,2024,92,498000
619,LEPEX SOLUCIÓN OFTÁLMICA 5%,LABORATORIOS SMB FARMA S.A.,Directa,16000,2019,2024,89,414000
645,GAVISCON MENTA 250 COMPRIMIDOS MASTICABLES,RECKITT BENCKISER CHILE S.A.,Directa,16000,2019,2024,92,372000
655,OXY 5  TRANSPARENTE GEL DÉRMICO 5 %,DROGUERIA HOFMANN S.A.C.,Indirecta,16000,2019,2024,94,459000
692,LEVUCAL D CÁPSULAS,LABORATORIO PASTEUR S.A.,Directa,16000,2021,2023,90,392000
693,DOLGEX SUSPENSIÓN ORAL 100 mg/ 5 mL,LABORATORIO CHILE S.A.,Indirecta,16000,2019,2023,94,460000
722,IBUPROFENO SUSPENSIÓN ORAL 100 mg / 5 mL,OPKO CHILE S.A.,Indirecta,16000,2019,2024,97,330000
724,"STERYLDERME JABÓN LÍQUIDO SIN PERFUME 0,5%",DIVERSEY  INDUSTRIAL Y COMERCIAL CHILE LTDA.,Indirecta,16000,2021,2025,94,466000
749,IBUFLAM SUSPENSIÓN ORAL 100 mg/5 mL,IMPROFAR LTDA.,Directa,16000,2022,2024,80,386000
750,ELECTRAL 75 POLVO PARA SOLUCIÓN ORAL EN SOBRES,LABORATORIO BIOSANO S.A.,Directa,16000,2020,2023,80,382000
765,DOMPERIDONA COMPRIMIDOS 10 mg,OPKO CHILE S.A.,Indirecta,16000,2019,2025,89,411000
846,CALORUB FORTE CREMA,DROGUERIA HOFMANN S.A.C.,Indirecta,16000,2020,2025,84,490000
853,PARACETAMOL + CAFEÍNA CÁPSULAS BLANDAS,CHEMOPHARMA  S.A.,Directa,16000,2020,2025,81,451000
880,BRONKOKITOL PEDIÁTRICO JARABE 15 mg/5 mL,LABORATORIOS ANDRÓMACO S.A.,Indirecta,16000,2021,2024,97,382000
881,ARTHRICARE TRIPLE MEDICADO GEL DÉRMICO,INSTITUTO SANITAS S.A.,Indirecta,16000,2021,2025,94,349000
882,COTIBIN COMPRIMIDOS 500 mg,LABORATORIOS ANDRÓMACO S.A.,Indirecta,16000,2022,2023,94,457000
936,PANAGESIC COMPRIMIDOS 500 mg,CHEMOPHARMA  S.A.,Directa,16000,2020,2024,85,519000
955,YODONO SOLUCIÓN TÓPICA AL 10%,INSTITUTO SANITAS S.A.,Indirecta,16000,2020,2023,100,474000
1010,FLUOMIT INFANTIL JARABE 15 mg/5 mL,LABORATORIO CHILE S.A.,Indirecta,16000,2020,2025,99,530000
1021,"RED-OFF SOLUCIÓN OFTÁLMICA 0,0125%",LABORATORIO CHILE S.A.,Indirecta,16000,2019,2025,87,545000
1024,RESTOL SUSPENSIÓN ORAL PARA GOTAS 10 mg/mL,LABORATORIO CHILE S.A.,Directa,16000,2022,2024,89,394000
1042,PANADOL PARA NIÑOS COMPRIMIDOS MASTICABLES 80 mg,GLAXOSMITHKLINE CHILE FARMACÉUTICA LTDA.,Directa,16000,2019,2025,90,482000
1063,BROMHEXINA CLORHIDRATO JARABE 4 mg/5 mL,LABORATORIO CHILE S.A.,Indirecta,16000,2020,2025,80,349000
1074,OCULOSAN SOLUCIÓN OFTÁLMICA,LABORATORIOS ANDRÓMACO S.A.,Indirecta,16000,2022,2025,89,451000
1107,PARACETAMOL COMPUESTO COMPRIMIDOS RECUBIERTOS,LABORATORIOS RECALCINE S.A.,Indirecta,16000,2019,2025,82,488000
1125,PARACETAMOL + ÁCIDO ACETILSALICÍLICO + CAFEÍNA COMPRIMIDOS,INSTITUTO SANITAS S.A.,Indirecta,16000,2021,2025,96,395000
1130,PARACETAMOL SUPOSITORIOS 125 mg,ITF - LABOMED FARMACÉUTICA LTDA.,Directa,16000,2022,2025,86,394000
1138,IDON CÁPSULAS 10 mg,EUROLAB LTDA.,Directa,16000,2019,2024,83,487000
1143,MUXOL ADULTO JARABE 30 mg/5 mL,EUROLAB LTDA.,Indirecta,16000,2021,2024,92,458000
1164,DOMPERIDONA SUSPENSIÓN ORAL 1 mg/1 mL,LABORATORIOS LAFI LTDA.,Indirecta,16000,2021,2025,97,508000
1180,"OXIDERM GEL DÉRMICO 2,5%",LABORATORIO CHILE S.A.,Indirecta,16000,2022,2023,86,399000
1203,TABCIN SOLUCIÓN ORAL PARA GOTAS 100 mg/mL,BAYER S.A.,Indirecta,16000,2019,2023,90,532000
1242,CADINOL COMPRIMIDOS MASTICABLES 100 mg,LABORATORIOS ANDRÓMACO S.A.,Directa,16000,2022,2024,98,468000
1254,REPROST INFANTILES SUPOSITORIOS 50 mg,LABORATORIOS ANDRÓMACO S.A.,Directa,16000,2020,2024,80,412000
1304,"AGUA OXIGENADA 30 VOLÚMENES, SOLUCIÓN TÓPICA 9%",LABORATORIOS FASA S.A.,Indirecta,16000,2021,2025,85,492000
1323,PAZBRONQ JARABE ADULTO 30 mg/5 mL,MEDIPHARM LTDA.,Directa,16000,2020,2024,91,337000
1332,DIPEROX SOLUCIÓN TÓPICA 10 VOLÚMENES,DIFEM LABORATORIOS S.A.,Indirecta,16000,2022,2024,88,353000
1336,POVISEPT SOLUCIÓN ESPUMANTE TÓPICA 10%,DIFEM LABORATORIOS S.A.,Indirecta,16000,2020,2024,89,527000
1385,METAMIZOL SÓDICO MONOHIDRATO COMPRIMIDOS 300 mg,BESTPHARMA S.A.,Indirecta,16000,2020,2025,81,521000
1449,DECAMETRINA/PIPERONIL BUTÓXIDO LOCIÓN,CHEMOPHARMA  S.A.,Indirecta,16000,2021,2024,92,415000
1459,"BUCOSEPTIL COLUTORIO 0,2%",INSTITUTO SANITAS S.A.,Indirecta,16000,2022,2025,98,330000
1488,FUNGAX POLVO DÉRMICO,FARMACÉUTICA MED - CELL  LTDA.,Directa,16000,2022,2023,88,433000
1585,GLÓBULOS HOMEOPÁTICOS SIMPLES C30,LABORATORIO SEREY S.A.,Directa,16000,2022,2025,85,420000
1608,RENEEL N COMPRIMIDOS SUBLINGUALES,Productos Farmacéuticos Heel Chile Ltda.,Directa,16000,2019,2023,80,440000
1609,SULFUR-HEEL COMPRIMIDOS SUBLINGUALES,Productos Farmacéuticos Heel Chile Ltda.,Indirecta,16000,2021,2023,94,495000
1634,BELLADONA D6 GLÓBULOS,LABORATORIO SEREY S.A.,Directa,16000,2019,2023,82,450000
1635,BRYONA D6 GLÓBULOS,LABORATORIO SEREY S.A.,Directa,16000,2022,2025,85,467000
1648,LEDUM D6 GLÓBULOS,LABORATORIO SEREY S.A.,Indirecta,16000,2022,2024,95,498000
1655,SANGUINARIA D6 GLÓBULOS,LABORATORIO SEREY S.A.,Directa,16000,2019,2024,86,406000
